"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H3","192","Cuba","10","CEREALS","076","Brazil",2012,2012,"WTO","AHS",12.5,12.53,2.5,10,15,2,0,0,138909.798,
"HS","H3","192","Cuba","10","CEREALS","076","Brazil",2013,2013,"WTO","AHS",12.5,12.59,2.5,10,15,2,0,0,104301.767,
"HS","H3","192","Cuba","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2007,2007,"WTO","AHS",8,4.88,2.83,4,10,3,0,0,309.643,
"HS","H3","192","Cuba","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2008,2008,"WTO","AHS",8,4.41,2.83,4,10,3,0,0,339.62,
"HS","H3","192","Cuba","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2009,2009,"WTO","AHS",4,4,0,4,4,1,0,0,7.636,
"HS","H3","192","Cuba","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2011,2011,"WTO","AHS",10,10,0,10,10,1,0,0,0.433,
"HS","H3","192","Cuba","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2013,2013,"WTO","AHS",4,4,0,4,4,1,0,0,0.024,
"HS","H3","192","Cuba","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2008,2008,"WTO","AHS",3,5,2.16,0,5,3,0,0,64072.74,
"HS","H3","192","Cuba","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2009,2009,"WTO","AHS",2.6,4.99,2.19,0,5,6,0,0,62766.805,
"HS","H3","192","Cuba","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2010,2010,"WTO","AHS",5,5,0,5,5,1,0,0,8006.878,
"HS","H3","192","Cuba","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2011,2011,"WTO","AHS",5.75,4,2.49,4,10,4,0,0,15150.992,
"HS","H3","192","Cuba","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2012,2012,"WTO","AHS",4,4,0,4,4,1,0,0,11350.758,
"HS","H3","192","Cuba","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2013,2013,"WTO","AHS",2,2.6,2,0,4,2,0,0,172.029,
"HS","H3","192","Cuba","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2007,2007,"WTO","AHS",12.5,11.77,2.5,10,15,2,0,0,39.676,
"HS","H3","192","Cuba","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2008,2008,"WTO","AHS",7.5,8.58,2.5,5,10,2,0,0,23.91,
"HS","H3","192","Cuba","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2009,2009,"WTO","AHS",7.5,7.93,2.5,5,10,2,0,0,5.447,
"HS","H3","192","Cuba","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2010,2010,"WTO","AHS",10,10,0,10,10,1,0,0,2.718,
"HS","H3","192","Cuba","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2011,2011,"WTO","AHS",5.5,4.11,4.5,1,10,2,0,0,9.497,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2007,2007,"WTO","AHS",12.6,15.55,7.28,3,20,5,0,2,40699.605,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2008,2008,"WTO","AHS",13.75,14.38,9.04,5,30,7,0,3,92496.246,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2009,2009,"WTO","AHS",9.6,14.5,6.68,3,20,5,0,1,42749.452,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2010,2010,"WTO","AHS",9.6,15.92,6.68,3,20,5,0,1,70786.775,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2011,2011,"WTO","AHS",10.5,16.86,8.14,0,20,6,0,2,105035.863,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2012,2012,"WTO","AHS",5.6,5.15,5.04,0,15,5,0,0,95478.976,
"HS","H3","192","Cuba","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2013,2013,"WTO","AHS",8.33,5.09,4.71,5,15,3,0,0,82932.613,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,7,0,7,16935.679,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2009,2009,"WTO","AHS",20,20,0,20,20,7,0,7,23838.844,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2010,2010,"WTO","AHS",20,20,0,20,20,10,0,10,21189.852,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2011,2011,"WTO","AHS",20,20,0,20,20,6,0,6,22946.085,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2012,2012,"WTO","AHS",20,20,0,20,20,6,0,6,30619.529,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2013,2013,"WTO","AHS",20,20,0,20,20,5,0,5,28906.199,
"HS","H3","204","Benin","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2014,2014,"WTO","AHS",20,20,0,20,20,4,0,4,27838.111,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2008,2008,"WTO","AHS",10,10,0,10,10,1,0,0,10.983,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2009,2009,"WTO","AHS",10,10,0,10,10,2,0,0,423.86,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2010,2010,"WTO","AHS",10,10,0,10,10,1,0,0,19.803,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2011,2011,"WTO","AHS",10,10,0,10,10,2,0,0,57.085,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2012,2012,"WTO","AHS",10,10,0,10,10,1,0,0,45.397,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2013,2013,"WTO","AHS",10,10,0,10,10,3,0,0,152.821,
"HS","H3","204","Benin","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2014,2014,"WTO","AHS",10,10,0,10,10,4,0,0,165.188,
"HS","H3","204","Benin","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2008,2008,"WTO","AHS",16.25,13.63,7.07,5,20,3,0,2,0.609,
"HS","H3","204","Benin","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2009,2009,"WTO","AHS",20,20,0,20,20,1,0,1,38.625,
"HS","H3","204","Benin","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2010,2010,"WTO","AHS",20,20,0,20,20,1,0,1,4.857,
"HS","H3","204","Benin","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2012,2012,"WTO","AHS",20,20,0,20,20,1,0,1,16.531,
"HS","H3","204","Benin","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2011,2011,"WTO","AHS",5,5,0,5,5,1,0,0,18.605,
"HS","H3","204","Benin","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2012,2012,"WTO","AHS",5,5,0,5,5,1,0,0,2980.591,
"HS","H3","204","Benin","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2013,2013,"WTO","AHS",5,5,0,5,5,1,0,0,4711.215,
"HS","H3","204","Benin","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2014,2014,"WTO","AHS",5,5,0,5,5,1,0,0,4142.19,
"HS","H3","204","Benin","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,1,0,1,0.248,
"HS","H3","204","Benin","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2010,2010,"WTO","AHS",20,20,0,20,20,1,0,1,1.62,
"HS","H3","204","Benin","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,2,0,2,1.039,
"HS","H3","204","Benin","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2010,2010,"WTO","AHS",20,20,0,20,20,1,0,1,14.134,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2008,2008,"WTO","AHS",10,10,0,10,10,2,0,0,18317.132,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2009,2009,"WTO","AHS",10,10,0,10,10,2,0,0,13443.591,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2010,2010,"WTO","AHS",10,10,0,10,10,3,0,0,9190.538,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2011,2011,"WTO","AHS",10,10,0,10,10,2,0,0,13032.206,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2012,2012,"WTO","AHS",10,10,0,10,10,2,0,0,31691.681,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2013,2013,"WTO","AHS",8.75,9.96,2,5,10,5,0,0,16547.618,
"HS","H3","204","Benin","10","CEREALS","076","Brazil",2014,2014,"WTO","AHS",8.33,9.86,2.17,5,10,4,0,0,9542.868,
"HS","H3","204","Benin","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2010,2010,"WTO","AHS",20,20,0,20,20,1,0,1,196.383,
"HS","H3","204","Benin","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,1,0,1,39.448,
"HS","H3","204","Benin","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2010,2010,"WTO","AHS",18.33,16.98,4.33,10,20,4,0,3,93.141,
"HS","H3","204","Benin","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2011,2011,"WTO","AHS",20,20,0,20,20,1,0,1,9.162,
"HS","H3","204","Benin","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2012,2012,"WTO","AHS",20,20,0,20,20,1,0,1,11.375,
"HS","H3","204","Benin","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2013,2013,"WTO","AHS",20,20,0,20,20,1,0,1,8.881,
"HS","H3","212","Dominica","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2012,2012,"WTO","AHS",0,0,0,0,0,5,0,0,937.496,
"HS","H3","212","Dominica","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2013,2012,"","AHS",0,,0,0,0,5,0,0,,
"HS","H3","212","Dominica","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2014,2012,"","AHS",20,,0,20,20,5,0,5,,
"HS","H3","212","Dominica","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2015,2012,"","AHS",20,,0,20,20,5,0,5,,
"HS","H3","212","Dominica","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2016,2012,"","AHS",20,,0,20,20,5,0,5,,
"HS","H3","212","Dominica","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2012,2012,"WTO","AHS",31.25,25.46,16.5,5,40,3,2,2,122.553,
"HS","H3","212","Dominica","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2013,2012,"","AHS",22.5,,17.5,5,40,2,1,1,,
"HS","H3","212","Dominica","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2014,2012,"","AHS",40,,0,40,40,2,2,2,,
"HS","H3","212","Dominica","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2015,2012,"","AHS",40,,0,40,40,2,2,2,,
"HS","H3","212","Dominica","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2016,2012,"","AHS",40,,0,40,40,2,2,2,,
"HS","H3","214","Dominican Republic","01","LIVE ANIMALS","076","Brazil",2007,2007,"WTO","AHS",4,4,4,0,8,2,0,0,2,
"HS","H3","214","Dominican Republic","01","LIVE ANIMALS","076","Brazil",2008,2008,"WTO","AHS",6.67,6.79,3.46,0,8,4,0,0,13.179,
"HS","H3","214","Dominican Republic","01","LIVE ANIMALS","076","Brazil",2010,2010,"WTO","AHS",4,4,4,0,8,2,0,0,195.042,
"HS","H3","214","Dominican Republic","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2007,2007,"WTO","AHS",20.83,20.83,9.32,0,25,6,5,5,0.078,
"HS","H3","214","Dominican Republic","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,1,0,1,0.063,
"HS","H3","214","Dominican Republic","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2009,2009,"WTO","AHS",20.83,20.83,9.32,0,25,6,5,5,54.999,
"HS","H3","214","Dominican Republic","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2007,2007,"WTO","AHS",20,20,0,20,20,2,0,2,56.198,
"HS","H3","214","Dominican Republic","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,3,0,3,43.042,
"HS","H3","214","Dominican Republic","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2009,2009,"WTO","AHS",20,20,0,20,20,1,0,1,31.378,
"HS","H3","214","Dominican Republic","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2011,2011,"WTO","AHS",20,20,0,20,20,1,0,1,0.368,
"HS","H3","214","Dominican Republic","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2007,2007,"WTO","AHS",22.8,53.85,20.38,0,56,7,2,5,3713.332,
"HS","H3","214","Dominican Republic","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,5,0,5,352.272,
"HS","H3","214","Dominican Republic","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2009,2009,"WTO","AHS",16,20,5.2,8,20,4,0,3,333.55,
"HS","H3","214","Dominican Republic","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2010,2010,"WTO","AHS",14,19.5,6,8,20,4,0,2,200.417,
"HS","H3","214","Dominican Republic","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2011,2011,"WTO","AHS",12,19.29,5.66,8,20,3,0,1,273.392,
"HS","H3","214","Dominican Republic","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,2,0,2,0.63,
"HS","H3","214","Dominican Republic","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2009,2009,"WTO","AHS",22.5,24.98,2.36,20,25,3,1,3,283.706,
"HS","H3","214","Dominican Republic","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2007,2007,"WTO","AHS",17.6,18.98,2.4,14,20,10,0,8,25.713,
"HS","H3","214","Dominican Republic","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,10,0,10,13.399,
"HS","H3","214","Dominican Republic","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2009,2009,"WTO","AHS",20,20,0,20,20,9,0,9,22.124,
"HS","H3","214","Dominican Republic","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2010,2010,"WTO","AHS",20,20,0,20,20,15,0,15,17.333,
"HS","H3","214","Dominican Republic","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2011,2011,"WTO","AHS",20,20,0,20,20,6,0,6,33.566,
"HS","H3","214","Dominican Republic","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2007,2007,"WTO","AHS",12.5,11.24,9.9,0,20,7,0,4,1090.116,
"HS","H3","214","Dominican Republic","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2008,2008,"WTO","AHS",16,11.22,8.66,0,20,8,0,6,1906.863,
"HS","H3","214","Dominican Republic","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2009,2009,"WTO","AHS",13.33,10.89,9.62,0,20,11,0,7,1911.105,
"HS","H3","214","Dominican Republic","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2010,2010,"WTO","AHS",15,10.85,9.04,0,20,7,0,5,2334.039,
"HS","H3","214","Dominican Republic","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2011,2011,"WTO","AHS",10,10,10,0,20,4,0,2,1685.468,
"HS","H3","214","Dominican Republic","10","CEREALS","076","Brazil",2008,2008,"WTO","AHS",0,0,0,0,0,2,0,0,16.545,
"HS","H3","214","Dominican Republic","10","CEREALS","076","Brazil",2009,2009,"WTO","AHS",0,0,0,0,0,2,0,0,2101.913,
"HS","H3","214","Dominican Republic","10","CEREALS","076","Brazil",2010,2010,"WTO","AHS",10,0.1,10,0,20,2,0,1,18379.97,
"HS","H3","214","Dominican Republic","10","CEREALS","076","Brazil",2011,2011,"WTO","AHS",0,0,0,0,0,1,0,0,41258.861,
"HS","H3","214","Dominican Republic","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2007,2007,"WTO","AHS",0,0,0,0,0,2,0,0,1388.398,
"HS","H3","214","Dominican Republic","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2008,2008,"WTO","AHS",5,0.95,8.66,0,20,4,0,1,168.168,
"HS","H3","214","Dominican Republic","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2009,2009,"WTO","AHS",5,0.9,8.66,0,20,4,0,1,177.733,
"HS","H3","214","Dominican Republic","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2010,2010,"WTO","AHS",4.5,2.6,7.84,0,20,5,0,1,61.793,
"HS","H3","214","Dominican Republic","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2011,2011,"WTO","AHS",5,9.99,9.43,0,20,3,0,1,51.514,
"HS","H3","214","Dominican Republic","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2007,2007,"WTO","AHS",0,0,0,0,0,17,0,0,1351.473,
"HS","H3","214","Dominican Republic","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2008,2008,"WTO","AHS",0,0,0,0,0,12,0,0,1543.193,
"HS","H3","214","Dominican Republic","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2009,2009,"WTO","AHS",0,0,0,0,0,27,0,0,9781.367,
"HS","H3","214","Dominican Republic","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2010,2010,"WTO","AHS",0,0,0,0,0,18,0,0,5624.024,
"HS","H3","214","Dominican Republic","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2011,2011,"WTO","AHS",0,0,0,0,0,19,0,0,6429.811,
"HS","H3","214","Dominican Republic","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2007,2007,"WTO","AHS",0,0,0,0,0,2,0,0,125.215,
"HS","H3","214","Dominican Republic","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2008,2008,"WTO","AHS",2.67,0.01,3.61,0,8,7,0,0,106.367,
"HS","H3","214","Dominican Republic","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2009,2009,"WTO","AHS",2.99,0.13,4.64,0,14,14,0,0,146.53,
"HS","H3","214","Dominican Republic","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2010,2010,"WTO","AHS",1.07,0,4.69,0,14,11,0,0,287.64,
"HS","H3","214","Dominican Republic","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2011,2011,"WTO","AHS",0.89,0.01,2.98,0,8,6,0,0,111.331,
"HS","H3","214","Dominican Republic","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2007,2007,"WTO","AHS",7.69,0.06,9.01,0,20,10,0,3,4403.816,
"HS","H3","214","Dominican Republic","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2008,2008,"WTO","AHS",7.5,4.25,8.91,0,20,11,0,3,201.07,
"HS","H3","214","Dominican Republic","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2009,2009,"WTO","AHS",4,0.84,6.29,0,20,9,0,1,2215.719,
"HS","H3","214","Dominican Republic","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2010,2010,"WTO","AHS",6.1,1.67,7.96,0,20,10,0,2,664.446,
"HS","H3","214","Dominican Republic","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2011,2011,"WTO","AHS",6.33,11.04,7.45,0,20,12,0,2,36.095,
"HS","H3","218","Ecuador","01","LIVE ANIMALS","076","Brazil",2008,2008,"WTO","AHS",4,0.02,6.39,0,20,7,0,1,1103.243,
"HS","H3","218","Ecuador","01","LIVE ANIMALS","076","Brazil",2009,2009,"WTO","AHS",0,0,0,0,0,1,0,0,1776.614,
"HS","H3","218","Ecuador","01","LIVE ANIMALS","076","Brazil",2010,2010,"WTO","AHS",6,0,5.77,0,20,6,0,1,3396.729,
"HS","H3","218","Ecuador","01","LIVE ANIMALS","076","Brazil",2011,2011,"WTO","AHS",6,0,5.77,0,20,6,0,1,3879.207,
"HS","H3","218","Ecuador","01","LIVE ANIMALS","076","Brazil",2012,2012,"WTO","AHS",1.5,0,1.44,0,5,6,0,0,5700.27,
"HS","H3","218","Ecuador","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2008,2008,"WTO","AHS",40,43.9,7.07,30,45,6,4,6,4136.845,
"HS","H3","218","Ecuador","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2009,2009,"WTO","AHS",40,43.05,7.07,30,45,3,2,3,3077.528,
"HS","H3","218","Ecuador","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2010,2010,"WTO","AHS",40,43.36,7.07,30,45,3,3,3,6273.932,
"HS","H3","218","Ecuador","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2011,2011,"WTO","AHS",40,43.9,7.07,30,45,3,3,3,10566.477,
"HS","H3","218","Ecuador","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2012,2012,"WTO","AHS",26.25,30.63,5.14,21,31.5,5,2,5,8460.78,
"HS","H3","218","Ecuador","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2008,2008,"WTO","AHS",21.67,24.82,14,0,30,5,0,3,300.275,
"HS","H3","218","Ecuador","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2009,2009,"WTO","AHS",25.67,24.87,18.8,0,54,6,1,4,383.519,
"HS","H3","218","Ecuador","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2010,2010,"WTO","AHS",25.67,34.19,18.8,0,54,6,3,4,472.633,
"HS","H3","218","Ecuador","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2011,2011,"WTO","AHS",42,42,12,30,54,2,2,2,351.204,
"HS","H3","218","Ecuador","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2012,2012,"WTO","AHS",29.4,29.4,8.4,21,37.8,2,1,2,612.02,
"HS","H3","218","Ecuador","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2008,2008,"WTO","AHS",0,0,0,0,0,1,0,0,122.072,
"HS","H3","218","Ecuador","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2009,2009,"WTO","AHS",0,0,0,0,0,1,0,0,147.942,
"HS","H3","218","Ecuador","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2010,2010,"WTO","AHS",0,0,0,0,0,1,0,0,64.769,
"HS","H3","218","Ecuador","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2011,2011,"WTO","AHS",0,0,0,0,0,4,0,0,133.611,
"HS","H3","218","Ecuador","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2012,2012,"WTO","AHS",0,0,0,0,0,1,0,0,78.47,
"HS","H3","218","Ecuador","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2008,2008,"WTO","AHS",20,20,0,20,20,1,0,1,39.95,
"HS","H3","218","Ecuador","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2011,2011,"WTO","AHS",20,20,0,20,20,1,0,1,11.386,
"HS","H3","218","Ecuador","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2012,2012,"WTO","AHS",0,0,0,0,0,2,0,0,6.07,
